contract_id,leads_id,date,subscription_type,number_of_employee,reten_flag,user_price,GMV
546,1806,2022-04-04,Enterprise,500,0,15000,6000000
560,297,2022-04-05,Enterprise,400,1,15000,6000000
581,1755,2022-04-08,Enterprise,500,0,15000,6000000
731,2177,2022-06-29,Enterprise,400,0,15000,6000000
734,2195,2022-06-30,Enterprise,400,0,15000,6000000
791,656,2022-07-09,Enterprise,400,1,15000,6000000
901,886,2022-08-30,Enterprise,400,1,15000,6000000
998,2719,2022-10-05,Enterprise,500,0,15000,6000000
1036,2917,2022-10-21,Enterprise,500,0,15000,6000000
1057,2956,2022-10-26,Enterprise,500,0,15000,6000000
1177,1202,2022-12-02,Enterprise,400,1,15000,6000000
1450,2195,2023-06-30,Enterprise,400,1,15000,6000000
1668,3091,2023-10-31,Enterprise,400,1,15000,6000000
537,1724,2022-04-01,Enterprise,140,0,15000,1680000
571,1792,2022-04-06,Enterprise,140,0,15000,1680000
784,2370,2022-07-08,Enterprise,140,0,15000,1680000
988,2726,2022-10-04,Enterprise,140,0,15000,1680000
1006,2828,2022-10-06,Enterprise,140,0,15000,1680000
423,1447,2022-01-27,Enterprise,300,0,15000,3600000
603,1887,2022-04-25,Enterprise,300,0,15000,3600000
750,2255,2022-07-01,Enterprise,300,0,15000,3600000
790,2344,2022-07-08,Enterprise,300,0,15000,3600000
830,2402,2022-07-27,Enterprise,300,0,15000,3600000
1095,3152,2022-10-31,Enterprise,300,0,15000,3600000
271,1039,2021-10-13,Enterprise,175,0,15000,2362500
146,529,2021-06-02,Enterprise,225,0,15000,3375000
155,610,2021-06-21,Enterprise,225,0,15000,3375000
274,1065,2021-10-18,Enterprise,250,0,15000,3375000
330,1230,2021-12-08,Enterprise,225,0,15000,3375000
474,1619,2022-02-23,Enterprise,225,0,15000,3375000
646,2010,2022-05-04,Enterprise,225,0,15000,3375000
697,529,2022-06-02,Enterprise,225,1,15000,3375000
715,610,2022-06-21,Enterprise,225,1,15000,3375000
770,691,2022-07-06,Enterprise,225,1,15000,3375000
776,698,2022-07-07,Enterprise,225,1,15000,3375000
913,2606,2022-09-01,Enterprise,225,0,15000,3375000
1187,1230,2022-12-08,Enterprise,225,1,15000,3375000
1300,1619,2023-02-23,Enterprise,225,1,15000,3375000
1403,2010,2023-05-04,Enterprise,225,1,15000,3375000
1489,2363,2023-07-08,Enterprise,225,1,15000,3375000
1560,2606,2023-09-01,Enterprise,225,1,15000,3375000
1672,2953,2023-10-31,Enterprise,225,1,15000,3375000
774,2217,2022-07-06,Enterprise,275,0,15000,3300000
409,1414,2022-01-21,Enterprise,475,0,15000,5700000
536,1727,2022-04-01,Enterprise,475,0,15000,5700000
45,98,2021-02-04,Enterprise,375,0,15000,5625000
123,465,2021-05-06,Enterprise,375,0,15000,5625000
310,1160,2021-11-10,Enterprise,375,0,15000,5625000
406,79,2022-01-21,Enterprise,375,1,15000,5625000
452,98,2022-02-04,Enterprise,375,1,15000,5625000
644,2026,2022-05-04,Enterprise,375,0,15000,5625000
649,465,2022-05-06,Enterprise,375,1,15000,5625000
694,2067,2022-06-01,Enterprise,375,0,15000,5625000
838,725,2022-07-29,Enterprise,375,1,15000,5625000
870,2495,2022-08-04,Enterprise,375,0,15000,5625000
900,2602,2022-08-29,Enterprise,375,0,15000,5625000
931,2678,2022-09-05,Enterprise,375,0,15000,5625000
1135,1160,2022-11-10,Enterprise,375,1,15000,5625000
1337,1767,2023-04-01,Enterprise,375,1,15000,5625000
1352,1781,2023-04-05,Enterprise,375,1,15000,5625000
1406,2026,2023-05-04,Enterprise,375,1,15000,5625000
1430,2067,2023-06-01,Enterprise,375,1,15000,5625000
1507,2386,2023-07-22,Enterprise,375,1,15000,5625000
1537,2495,2023-08-04,Enterprise,375,1,15000,5625000
1550,2602,2023-08-29,Enterprise,375,1,15000,5625000
1572,2678,2023-09-05,Enterprise,375,1,15000,5625000
1669,2995,2023-10-31,Enterprise,375,1,15000,5625000
9,12,2021-01-04,Enterprise,325,0,15000,4387500
176,662,2021-07-05,Enterprise,325,0,15000,4387500
255,947,2021-10-01,Enterprise,325,0,15000,4387500
180,656,2021-07-09,Enterprise,400,0,15000,5400000
41,146,2021-02-04,Enterprise,200,0,15000,3000000
143,512,2021-06-01,Enterprise,200,0,15000,3000000
144,550,2021-06-01,Enterprise,200,0,15000,3000000
234,875,2021-09-02,Enterprise,200,0,15000,3000000
378,1351,2022-01-05,Enterprise,250,0,15000,3000000
398,1411,2022-01-12,Enterprise,250,0,15000,3000000
453,146,2022-02-04,Enterprise,200,1,15000,3000000
521,1698,2022-03-25,Enterprise,200,0,15000,3000000
543,329,2022-04-02,Enterprise,200,1,15000,3000000
686,550,2022-06-01,Enterprise,200,1,15000,3000000
687,512,2022-06-01,Enterprise,200,1,15000,3000000
762,646,2022-07-05,Enterprise,200,1,15000,3000000
921,875,2022-09-02,Enterprise,200,1,15000,3000000
996,2791,2022-10-05,Enterprise,250,0,15000,3000000
1054,3045,2022-10-26,Enterprise,250,0,15000,3000000
1136,3168,2022-11-10,Enterprise,200,0,15000,3000000
1158,3241,2022-11-28,Enterprise,200,0,15000,3000000
1169,3224,2022-11-30,Enterprise,200,0,15000,3000000
1172,3217,2022-12-01,Enterprise,200,0,15000,3000000
1325,1698,2023-03-25,Enterprise,200,1,15000,3000000
1652,2985,2023-10-27,Enterprise,200,1,15000,3000000
1658,2959,2023-10-28,Enterprise,200,1,15000,3000000
1702,3168,2023-11-10,Enterprise,200,1,15000,3000000
1717,3241,2023-11-28,Enterprise,200,1,15000,3000000
1723,3224,2023-11-30,Enterprise,200,1,15000,3000000
1727,3217,2023-12-01,Enterprise,200,1,15000,3000000
258,1015,2021-10-01,Enterprise,110,0,15000,1485000
120,431,2021-05-04,Enterprise,350,0,15000,5250000
129,482,2021-05-13,Enterprise,350,0,15000,5250000
392,15,2022-01-07,Enterprise,350,1,15000,5250000
526,1777,2022-03-29,Enterprise,350,0,15000,5250000
542,286,2022-04-02,Enterprise,350,1,15000,5250000
572,345,2022-04-07,Enterprise,350,1,15000,5250000
641,431,2022-05-04,Enterprise,350,1,15000,5250000
660,482,2022-05-13,Enterprise,350,1,15000,5250000
708,2127,2022-06-07,Enterprise,350,0,15000,5250000
892,2573,2022-08-23,Enterprise,350,0,15000,5250000
967,973,2022-10-01,Enterprise,350,1,15000,5250000
1328,1777,2023-03-29,Enterprise,350,1,15000,5250000
1437,2127,2023-06-07,Enterprise,350,1,15000,5250000
1511,2423,2023-07-25,Enterprise,350,1,15000,5250000
1524,2418,2023-07-29,Enterprise,350,1,15000,5250000
1546,2573,2023-08-23,Enterprise,350,1,15000,5250000
15,18,2021-01-05,Enterprise,140,0,15000,1890000
17,17,2021-01-07,Enterprise,140,0,15000,1890000
284,1079,2021-10-27,Enterprise,140,0,15000,1890000
182,685,2021-07-14,Enterprise,475,0,15000,6412500
282,1096,2021-10-26,Enterprise,475,0,15000,6412500
86,329,2021-04-02,Enterprise,200,0,15000,2700000
785,2363,2022-07-08,Enterprise,225,0,15000,2700000
1091,2953,2022-10-31,Enterprise,225,0,15000,2700000
73,273,2021-03-24,Enterprise,500,0,15000,7500000
204,805,2021-08-02,Enterprise,500,0,15000,7500000
221,847,2021-08-23,Enterprise,500,0,15000,7500000
460,1547,2022-02-07,Enterprise,500,0,15000,7500000
467,1594,2022-02-15,Enterprise,500,0,15000,7500000
518,273,2022-03-24,Enterprise,500,1,15000,7500000
579,351,2022-04-08,Enterprise,500,1,15000,7500000
589,375,2022-04-15,Enterprise,500,1,15000,7500000
647,1989,2022-05-05,Enterprise,500,0,15000,7500000
858,805,2022-08-02,Enterprise,500,1,15000,7500000
891,847,2022-08-23,Enterprise,500,1,15000,7500000
938,2635,2022-09-07,Enterprise,500,0,15000,7500000
1079,1084,2022-10-29,Enterprise,500,1,15000,7500000
1291,1547,2023-02-07,Enterprise,500,1,15000,7500000
1295,1594,2023-02-15,Enterprise,500,1,15000,7500000
1343,1806,2023-04-04,Enterprise,500,1,15000,7500000
1362,1755,2023-04-08,Enterprise,500,1,15000,7500000
1409,1989,2023-05-05,Enterprise,500,1,15000,7500000
1575,2635,2023-09-07,Enterprise,500,1,15000,7500000
1612,2719,2023-10-05,Enterprise,500,1,15000,7500000
1637,2917,2023-10-21,Enterprise,500,1,15000,7500000
1649,2956,2023-10-26,Enterprise,500,1,15000,7500000
570,1814,2022-04-06,Enterprise,425,0,15000,5100000
758,2193,2022-07-04,Enterprise,425,0,15000,5100000
786,2265,2022-07-08,Enterprise,425,0,15000,5100000
824,2465,2022-07-26,Enterprise,425,0,15000,5100000
832,2412,2022-07-27,Enterprise,425,0,15000,5100000
1061,2994,2022-10-27,Enterprise,425,0,15000,5100000
40,92,2021-02-03,Enterprise,175,0,15000,2625000
53,201,2021-02-23,Enterprise,175,0,15000,2625000
125,472,2021-05-10,Enterprise,175,0,15000,2625000
446,92,2022-02-03,Enterprise,175,1,15000,2625000
471,201,2022-02-23,Enterprise,175,1,15000,2625000
642,1957,2022-05-04,Enterprise,175,0,15000,2625000
655,472,2022-05-10,Enterprise,175,1,15000,2625000
893,2580,2022-08-23,Enterprise,175,0,15000,2625000
934,2660,2022-09-06,Enterprise,175,0,15000,2625000
940,2625,2022-09-08,Enterprise,175,0,15000,2625000
1022,1039,2022-10-13,Enterprise,175,1,15000,2625000
1116,3123,2022-11-03,Enterprise,175,0,15000,2625000
1156,3200,2022-11-25,Enterprise,175,0,15000,2625000
1193,3320,2022-12-16,Enterprise,175,0,15000,2625000
1214,3340,2022-12-27,Enterprise,175,0,15000,2625000
1268,1441,2023-01-26,Enterprise,175,1,15000,2625000
1330,1710,2023-04-01,Enterprise,175,1,15000,2625000
1405,1957,2023-05-04,Enterprise,175,1,15000,2625000
1545,2580,2023-08-23,Enterprise,175,1,15000,2625000
1573,2660,2023-09-06,Enterprise,175,1,15000,2625000
1578,2625,2023-09-08,Enterprise,175,1,15000,2625000
1691,3123,2023-11-03,Enterprise,175,1,15000,2625000
1714,3200,2023-11-25,Enterprise,175,1,15000,2625000
1736,3320,2023-12-16,Enterprise,175,1,15000,2625000
1748,3340,2023-12-27,Enterprise,175,1,15000,2625000
105,380,2021-04-23,Enterprise,275,0,15000,3712500
202,777,2021-08-02,Enterprise,325,0,15000,4875000
363,12,2022-01-04,Enterprise,325,1,15000,4875000
514,1693,2022-03-22,Enterprise,325,0,15000,4875000
763,662,2022-07-05,Enterprise,325,1,15000,4875000
857,777,2022-08-02,Enterprise,325,1,15000,4875000
970,947,2022-10-01,Enterprise,325,1,15000,4875000
1147,3187,2022-11-22,Enterprise,325,0,15000,4875000
1232,1377,2023-01-03,Enterprise,325,1,15000,4875000
1234,1345,2023-01-03,Enterprise,325,1,15000,4875000
1322,1693,2023-03-22,Enterprise,325,1,15000,4875000
1629,2916,2023-10-18,Enterprise,325,1,15000,4875000
1631,2969,2023-10-19,Enterprise,325,1,15000,4875000
1661,3000,2023-10-28,Enterprise,325,1,15000,4875000
1708,3187,2023-11-22,Enterprise,325,1,15000,4875000
